ID,X,Y,Population,Elevation,Weight,clusters,id_2,Weight_2,ID1,ID2,line_lengt,i
"6098",239114.202500000013970,8527244.646999999880791,"15",340.631988499999977,4.943486564056872,"9","0",6885.729353553483634,"6098","6165",1015.563193878713605,"149"
"6100",239047.282999999995809,8529214.592000000178814,"4",344.540008499999999,7.078436783684944,"9","0",11940.097126967735676,"6100","6167",1015.569799770430222,"150"
"6101",239013.832499999989523,8530199.562000000849366,"0",342.652008100000103,7.048089645413692,"9","0",11070.309756162016129,"6034","6101",943.483803628952387,"151"
"6101",239013.832499999989523,8530199.562000000849366,"0",342.652008100000103,7.048089645413692,"9","0",11592.049589768819715,"6101","6102",985.533636688123693,"152"
"6102",238980.388100000011036,8531184.527999999001622,"10",336.924011199999995,7.056910155513903,"9","0",11592.049589768819715,"6101","6102",985.533636688123693,"153"
"6102",238980.388100000011036,8531184.527999999001622,"10",336.924011199999995,7.056910155513903,"9","0",17634.116819129365467,"6102","6103",748.701456159219447,"154"
"6103",239041.879699999990407,8531930.699999999254942,"10",339.329986600000097,7.076191257751129,"9","0",17634.116819129365467,"6102","6103",748.701456159219447,"155"
"6103",239041.879699999990407,8531930.699999999254942,"10",339.329986600000097,7.076191257751129,"9","0",22913.126324877259322,"6103","6170",973.165050963089698,"156"
"6153",240531.215800000005402,8515457.872000001370907,"15",542.171997099999999,6.377155188459056,"9","0",16519.775018926269695,"6086","6153",1015.521793082910335,"157"
"6153",240531.215800000005402,8515457.872000001370907,"15",542.171997099999999,6.377155188459056,"9","0",20361.404414289034321,"6153","6154",985.570610639466054,"158"
"6154",240497.683300000004238,8516442.872000001370907,"0",665.361999500000024,5.924068588169438,"9","0",20361.404414289034321,"6153","6154",985.570610639466054,"159"
"6154",240497.683300000004238,8516442.872000001370907,"0",665.361999500000024,5.924068588169438,"9","0",15622.337194776955585,"6154","6155",985.567408251009738,"160"
"6155",240464.156799999997020,8517427.868999999016523,"0",849.327026400000022,3.426056487295386,"9","0",15622.337194776955585,"6154","6155",985.567408251009738,"161"
"6155",240464.156799999997020,8517427.868999999016523,"0",849.327026400000022,3.426056487295386,"9","0",15195.013866378008970,"6155","6223",1414.138262659400652,"162"
"6160",240296.616100000013830,8522352.814999999478459,"10",383.600006099999973,7.040274303064155,"9","0",16594.844396854146908,"6160","6228",1414.139016164306668,"163"
"6163",240196.164900000003399,8525307.748999999836087,"13",359.134002699999996,3.532174025567703,"9","0",5980.094795912754307,"6096","6163",1015.556588134100252,"164"
"6165",240129.227899999998044,8527277.692999999970198,"0",354.230987500000026,4.067166742066203,"9","0",6885.729353553483634,"6098","6165",1015.563193878713605,"165"
"6165",240129.227899999998044,8527277.692999999970198,"0",354.230987500000026,4.067166742066203,"9","0",18774.782205670846452,"6165","6232",1015.556602046848752,"166"
"6167",240062.315399999992223,8529247.626000000163913,"0",351.035003700000004,7.053786618439634,"9","0",11940.097126967735676,"6100","6167",1015.569799770430222,"167"
"6167",240062.315399999992223,8529247.626000000163913,"0",351.035003700000004,7.053786618439634,"9","0",23819.358301353589923,"6167","6234",1015.563175486857062,"168"
"6170",239986.661400000011781,8532164.018999999389052,"11",350.432006800000011,7.051274672435022,"9","0",22913.126324877259322,"6103","6170",973.165050963089698,"169"
"6208",241949.008399999991525,8503670.830000000074506,"9",390.946991000000025,7.059831961555494,"9","0",16639.879030846848764,"6208","6276",1414.123884479269236,"170"
"6223",241445.622899999987567,8518445.961000001057982,"0",678.838012700000036,2.975276738825717,"9","0",15195.013866378008970,"6155","6223",1414.138262659400652,"171"
"6223",241445.622899999987567,8518445.961000001057982,"0",678.838012700000036,2.975276738825717,"9","0",9902.558788321042812,"6223","6290",1015.519283263996954,"172"
"6224",241412.112300000007963,8519430.946000000461936,"4",656.039978000000019,5.873981378916367,"9","0",13960.838401770211931,"6224","6292",1414.128394146335722,"173"
"6228",241278.130999999993946,8523370.860999999567866,"0",368.579009999999982,3.184889768589822,"9","0",16594.844396854146908,"6160","6228",1414.139016164306668,"174"
"6232",241144.246899999998277,8527310.732999999076128,"0",366.785003700000004,7.025405754588832,"9","0",18774.782205670846452,"6165","6232",1015.556602046848752,"175"
"6232",241144.246899999998277,8527310.732999999076128,"0",366.785003700000004,7.025405754588832,"9","0",24512.052124448549876,"6232","6299",1015.550110195157117,"176"
"6234",241077.341400000004796,8529280.652999999001622,"8",352.385986300000013,7.020208957083034,"9","0",23819.358301353589923,"6167","6234",1015.563175486857062,"177"
"6234",241077.341400000004796,8529280.652999999001622,"8",352.385986300000013,7.020208957083034,"9","0",33669.033120405561931,"6234","6302",1388.070101677714320,"178"
"6275",242963.929700000007870,8503704.015000000596046,"8",396.036987300000021,7.072180001409179,"9","0",11617.688461278130490,"6275","6276",985.596803535822687,"179"
"6276",242930.332400000013877,8504689.038999998942018,"8",394.679992700000014,7.111038534402154,"9","0",16639.879030846848764,"6208","6276",1414.123884479269236,"180"
"6276",242930.332400000013877,8504689.038999998942018,"8",394.679992700000014,7.111038534402154,"9","0",11617.688461278130490,"6275","6276",985.596803535822687,"181"
"6276",242930.332400000013877,8504689.038999998942018,"8",394.679992700000014,7.111038534402154,"9","0",16690.045264939974004,"6276","6342",1416.116781050053532,"182"
"6290",242460.602899999998044,8518479.052000001072884,"11",649.651000999999951,2.873629209641597,"9","0",9902.558788321042812,"6223","6290",1015.519283263996954,"183"
"6290",242460.602899999998044,8518479.052000001072884,"11",649.651000999999951,2.873629209641597,"9","0",6775.071209755400560,"6290","6358",1414.116908188627576,"184"
"6292",242393.595299999986310,8520449.007999999448657,"0",839.155029299999796,7.598507473421682,"9","0",13960.838401770211931,"6224","6292",1414.128394146335722,"185"
"6294",242326.611999999993714,8522418.951999999582767,"2",540.064025899999820,4.296546426255030,"9","0",6762.064254720035933,"6294","6361",1015.526601748043731,"186"
"6296",242259.652800000010757,8524388.885999999940395,"13",381.756011999999998,7.097523823863861,"9","0",15381.964558217054218,"6296","6297",985.531524477179005,"187"
"6297",242226.182299999985844,8525373.848999999463558,"11",398.989990200000022,9.363176163941350,"9","0",15381.964558217054218,"6296","6297",985.531524477179005,"188"
"6299",242159.259599999990314,8527343.767000000923872,"1",495.694000200000005,7.342785241752540,"9","0",24512.052124448549876,"6232","6299",1015.550110195157117,"189"
"6302",242021.097299999993993,8530298.525000000372529,"0",427.653015100000061,7.513497789799984,"9","0",33669.033120405561931,"6234","6302",1388.070101677714320,"190"
"6302",242021.097299999993993,8530298.525000000372529,"0",427.653015100000061,7.513497789799984,"9","0",18070.164209527516505,"6302","6369",736.349485510144291,"191"
"6342",243978.844600000011269,8503737.194000000134110,"1",385.479003900000009,7.071027821672616,"9","0",16690.045264939974004,"6276","6342",1416.116781050053532,"192"
"6349",243743.817899999994552,8510632.251000000163913,"13",385.888000499999976,7.038829392633352,"9","0",18944.560414011204557,"6349","6415",1414.104539583013093,"193"
"6354",243576.122000000003027,8515557.201999999582767,"10",608.330017099999964,7.096760247486642,"9","0",23718.371797473333572,"6354","6419",1015.495524135920732,"194"
"6357",243475.576600000000326,8518512.137000000104308,"4",671.093994100000032,4.629664339835829,"9","0",7605.448926963666963,"6357","6358",985.542626392806255,"195"
"6358",243442.073499999998603,8519497.109999999403954,"0",669.177001999999902,3.481314026421444,"9","0",6775.071209755400560,"6290","6358",1414.116908188627576,"196"
"6358",243442.073499999998603,8519497.109999999403954,"0",669.177001999999902,3.481314026421444,"9","0",7605.448926963666963,"6357","6358",985.542626392806255,"197"
"6361",243341.600299999990966,8522452.013000000268221,"3",505.108001699999988,3.992241147001169,"9","0",6762.064254720035933,"6294","6361",1015.526601748043731,"198"
"6369",242587.200799999991432,8530769.414999999105930,"7",329.527008100000103,7.083060863112933,"9","0",18070.164209527516505,"6302","6369",736.349485510144291,"199"
"6369",242587.200799999991432,8530769.414999999105930,"7",329.527008100000103,7.083060863112933,"9","0",13516.437311503597812,"6369","6370",549.552067412957854,"200"
"6370",242746.154399999999441,8531295.476999999955297,"2",430.957000699999980,7.430502078749856,"9","0",13516.437311503597812,"6369","6370",549.552067412957854,"201"
"6370",242746.154399999999441,8531295.476999999955297,"2",430.957000699999980,7.430502078749856,"9","0",18178.076369785841962,"6370","6371",649.039176854435027,"202"
"6371",242588.290000000008149,8531925.025000000372529,"16",343.608001699999988,9.225618165706717,"9","0",18178.076369785841962,"6370","6371",649.039176854435027,"203"
"6408",244960.164099999994505,8504755.377999998629093,"26",373.790008499999999,7.047741847253707,"9","0",24528.576996595344099,"6408","6467",1015.448105844555130,"204"
"6412",244825.867200000007870,8508695.392000000923872,"18",369.904998799999987,7.033102614982492,"9","0",11599.980122174147255,"6412","6413",985.567525150457641,"205"
"6413",244792.307900000014342,8509680.388000000268221,"12",370.549011199999995,7.061613649523554,"9","0",11599.980122174147255,"6412","6413",985.567525150457641,"206"
"6414",244758.754599999985658,8510665.380000000819564,"35",376.019012499999974,5.613804216446447,"9","0",10864.297200301540215,"6414","6415",985.561116686636069,"207"
"6415",244725.207400000013877,8511650.369999999180436,"5",392.596008299999994,1.000000000000000,"9","0",18944.560414011204557,"6349","6415",1414.104539583013093,"208"
"6415",244725.207400000013877,8511650.369999999180436,"5",392.596008299999994,1.000000000000000,"9","0",10864.297200301540215,"6414","6415",985.561116686636069,"209"
"6415",244725.207400000013877,8511650.369999999180436,"5",392.596008299999994,1.000000000000000,"9","0",1644.099633158170946,"6415","6416",985.557921020423919,"210"
"6416",244691.666000000026543,8512635.357000000774860,"0",398.023010300000010,1.000000000000000,"9","0",1644.099633158170946,"6415","6416",985.557921020423919,"211"
"6419",244591.078000000008615,8515590.300000000745058,"0",716.648986799999989,6.839455544710651,"9","0",23718.371797473333572,"6354","6419",1015.495524135920732,"212"
"6419",244591.078000000008615,8515590.300000000745058,"0",716.648986799999989,6.839455544710651,"9","0",12063.976471740108536,"6419","6478",1015.489131888695397,"213"
"6422",244490.543899999989662,8518545.217000000178814,"14",574.669006299999864,3.028105567367648,"9","0",5939.791380283931176,"6422","6481",1015.499806913900670,"214"
"6422",244490.543899999989662,8518545.217000000178814,"14",574.669006299999864,3.028105567367648,"9","0",13953.629220151098707,"6422","6482",1414.096020980598041,"215"
"6428",244289.637699999992037,8524454.975999999791384,"0",403.085998500000017,7.346890493545197,"9","0",18534.044664795368590,"6428","6486",1212.761959626179760,"216"
"6428",244289.637699999992037,8524454.975999999791384,"0",403.085998500000017,7.346890493545197,"9","0",20626.387614306720934,"6428","6488",1364.180762577540463,"217"
"6430",244222.717000000004191,8526424.873999999836087,"2",415.049987799999997,9.355222804270586,"9","0",27230.785157353606337,"6430","6489",994.216230163856835,"218"
"6467",245975.070600000006380,8504788.538999998942018,"2",451.463012699999979,7.404741961007264,"9","0",24528.576996595344099,"6408","6467",1015.448105844555130,"219"
"6467",245975.070600000006380,8504788.538999998942018,"2",451.463012699999979,7.404741961007264,"9","0",12532.877828548451362,"6467","6522",1015.441580631852844,"220"
"6468",245941.491500000003725,8505773.541000001132488,"22",367.375000000000000,7.045139687682394,"9","0",11929.487761456812223,"6468","6523",1015.445382618631584,"221"
"6469",245907.918299999990268,8506758.538999998942018,"1",369.855010999999990,7.018319714339987,"9","0",11878.668695570702766,"6469","6524",1015.449284589324861,"222"
"6470",245874.350999999995111,8507743.535000000149012,"29",390.131988499999977,6.854092269204574,"9","0",11259.720032156457819,"6470","6471",985.564591588080248,"223"
"6471",245840.789799999998650,8508728.527999999001622,"0",400.467010500000015,7.251932706169073,"9","0",11259.720032156457819,"6470","6471",985.564591588080248,"224"
"6471",245840.789799999998650,8508728.527999999001622,"0",400.467010500000015,7.251932706169073,"9","0",11571.615990481004701,"6471","6472",985.560393016519924,"225"
"6472",245807.234499999991385,8509713.517000000923872,"12",360.151000999999951,7.038509376253081,"9","0",11571.615990481004701,"6471","6472",985.560393016519924,"226"
"6473",245773.685100000002421,8510698.504000000655651,"23",365.792999300000020,6.775620398245392,"9","0",11130.589819829623593,"6473","6474",985.553991403180135,"227"
"6474",245740.141700000007404,8511683.486999999731779,"0",375.079986599999984,1.000000000000000,"9","0",11130.589819829623593,"6473","6474",985.553991403180135,"228"
"6478",245606.027800000010757,8515623.392000000923872,"0",418.763000499999976,1.000000000000000,"9","0",12063.976471740108536,"6419","6478",1015.489131888695397,"229"
"6481",245505.505000000004657,8518578.289999999105930,"1",603.390014600000200,3.507426643058344,"9","0",5939.791380283931176,"6422","6481",1015.499806913900670,"230"
"6482",245472.009300000005169,8519563.251000000163913,"11",564.070007299999816,5.919941383468117,"9","0",13953.629220151098707,"6422","6482",1414.096020980598041,"231"
"6482",245472.009300000005169,8519563.251000000163913,"11",564.070007299999816,5.919941383468117,"9","0",21791.460174119638395,"6482","6483",985.527179618876175,"232"
"6483",245438.519599999999627,8520548.208999998867512,"2",424.449005100000022,7.217090493435712,"9","0",21791.460174119638395,"6482","6483",985.527179618876175,"233"
"6485",245355.415700000012293,8522495.531999999657273,"5",349.882995600000015,9.040855962168507,"9","0",31534.617533611752151,"6485","6486",1039.379936601253576,"234"
"6486",245000.620900000008987,8523472.482000000774860,"10",360.821991000000025,9.163858419895579,"9","0",18534.044664795368590,"6428","6486",1212.761959626179760,"235"
"6486",245000.620900000008987,8523472.482000000774860,"10",360.821991000000025,9.163858419895579,"9","0",31534.617533611752151,"6485","6486",1039.379936601253576,"236"
"6488",245139.974099999992177,8525521.707999998703599,"7",350.703002899999944,9.065214584882707,"9","0",20626.387614306720934,"6428","6488",1364.180762577540463,"237"
"6488",245139.974099999992177,8525521.707999998703599,"7",350.703002899999944,9.065214584882707,"9","0",24789.628546382751665,"6488","6489",923.733761924959367,"238"
"6489",245216.781500000011874,8526442.242999998852611,"10",343.656005900000025,7.037728085965602,"9","0",27230.785157353606337,"6430","6489",994.216230163856835,"239"
"6489",245216.781500000011874,8526442.242999998852611,"10",343.656005900000025,7.037728085965602,"9","0",24789.628546382751665,"6488","6489",923.733761924959367,"240"
"6489",245216.781500000011874,8526442.242999998852611,"10",343.656005900000025,7.037728085965602,"9","0",13141.700636278650563,"6489","6541",559.195021242154098,"241"
"6522",246989.970800000010058,8504821.692999999970198,"3",441.248992900000019,7.206653867634961,"9","0",12532.877828548451362,"6467","6522",1015.441580631852844,"242"
"6523",246956.395699999993667,8505806.688999999314547,"11",398.859985400000028,5.579510201007278,"9","0",11929.487761456812223,"6468","6523",1015.445382618631584,"243"
"6524",246922.826600000000326,8506791.680999999865890,"3",376.460998500000017,3.980229631129229,"9","0",11878.668695570702766,"6469","6524",1015.449284589324861,"244"
"6527",246822.154700000013690,8509746.640000000596046,"18",359.903015100000005,3.122441210932148,"9","0",9335.462601958975938,"6527","6574",1015.454298480597686,"245"
"6541",245759.920000000012806,8526309.202999999746680,"22",340.937988299999972,7.064178247832253,"9","0",13141.700636278650563,"6489","6541",559.195021242154098,"246"
"6574",247837.068800000008196,8509779.757999999448657,"3",381.872009300000059,5.514292240279163,"9","0",9335.462601958975938,"6527","6574",1015.454298480597686,"247"
"6575",247803.527299999987008,8510764.732000000774860,"9",355.113006600000006,4.280565881359833,"9","0",7034.526714872104094,"6575","6576",985.541732909536790,"248"
"6576",247769.991700000013225,8511749.702999999746680,"0",381.184997599999974,4.571888605832181,"9","0",7034.526714872104094,"6575","6576",985.541732909536790,"249"
"6582",247568.902499999996508,8517659.469000000506639,"16",356.763000499999976,7.078734679477353,"9","0",23499.160890250870580,"6582","6617",999.904123862701795,"250"
"6604",249019.752700000011828,8504887.982999999076128,"2",362.156005900000025,3.455707101866532,"9","0",11344.156073428688615,"6604","6605",985.554794914950435,"251"
"6605",248986.185700000001816,8505872.966000000014901,"10",370.513000499999976,6.905698325013178,"9","0",11344.156073428688615,"6604","6605",985.554794914950435,"252"
"6609",248851.976599999994505,8509812.868999999016523,"21",354.588989300000094,7.037219447396161,"9","0",20836.632993296378118,"6609","6610",985.538799304519898,"253"
"6610",248818.439099999988684,8510797.837000001221895,"13",363.402008100000103,5.648968295890881,"9","0",20836.632993296378118,"6609","6610",985.538799304519898,"254"
"6610",248818.439099999988684,8510797.837000001221895,"13",363.402008100000103,5.648968295890881,"9","0",9279.610563932448713,"6610","6611",985.535603684410717,"255"
"6611",248784.907399999996414,8511782.802000001072884,"0",368.627014200000019,3.352929141496937,"9","0",9279.610563932448713,"6610","6611",985.535603684410717,"256"
"6611",248784.907399999996414,8511782.802000001072884,"0",368.627014200000019,3.352929141496937,"9","0",11546.492914146483599,"6611","6612",985.532404697267225,"257"
"6612",248751.381599999993341,8512767.764000000432134,"6",388.187011700000028,7.027915904801589,"9","0",11546.492914146483599,"6611","6612",985.532404697267225,"258"
"6615",248650.839600000006612,8515722.632999999448657,"3",363.993011500000023,7.046822487770608,"9","0",23111.345661939965794,"6615","6616",985.519609091251596,"259"
"6616",248617.337399999989429,8516707.582999998703599,"8",355.412994399999945,7.024605967167664,"9","0",23111.345661939965794,"6615","6616",985.519609091251596,"260"
"6616",248617.337399999989429,8516707.582999998703599,"8",355.412994399999945,7.024605967167664,"9","0",21779.315178353459487,"6616","6644",928.321870329903959,"261"
"6617",248568.658300000010058,8517676.690999999642372,"18",346.653015100000005,7.022803223817882,"9","0",23499.160890250870580,"6582","6617",999.904123862701795,"262"
"6617",248568.658300000010058,8517676.690999999642372,"18",346.653015100000005,7.022803223817882,"9","0",22719.024278191096528,"6617","6618",970.631167361377379,"263"
"6617",248568.658300000010058,8517676.690999999642372,"18",346.653015100000005,7.022803223817882,"9","0",15879.388923323653216,"6617","6645",676.634767537343464,"264"
"6618",248303.088900000002468,8518610.285000000149012,"2",349.623992900000019,7.022402041829151,"9","0",22719.024278191096528,"6617","6618",970.631167361377379,"265"
"6618",248303.088900000002468,8518610.285000000149012,"2",349.623992900000019,7.022402041829151,"9","0",20541.295337019750150,"6618","6619",765.760672872171540,"266"
"6619",248224.575000000011642,8519372.009999999776483,"8",352.485992399999986,9.073911274041267,"9","0",20541.295337019750150,"6618","6619",765.760672872171540,"267"
"6630",250101.777700000006007,8502951.153999999165535,"10",373.115997300000004,3.313314398383908,"9","0",11551.685441723624535,"6630","6631",985.556053212262441,"268"
"6631",250068.203100000013364,8503936.138000000268221,"0",390.520996099999991,3.718882036431311,"9","0",11551.685441723624535,"6630","6631",985.556053212262441,"269"
"6631",250068.203100000013364,8503936.138000000268221,"0",390.520996099999991,3.718882036431311,"9","0",6112.079827631167063,"6631","6632",985.551857961138353,"270"
"6632",250034.634300000005169,8504921.117999998852611,"14",362.532989499999985,5.392290042891205,"9","0",6112.079827631167063,"6631","6632",985.551857961138353,"271"
"6632",250034.634300000005169,8504921.117999998852611,"14",362.532989499999985,5.392290042891205,"9","0",10078.554023973894800,"6632","6633",985.549658182841426,"272"
"6633",250001.071399999986170,8505906.096000000834465,"9",360.877014200000019,6.135401753827917,"9","0",10078.554023973894800,"6632","6633",985.549658182841426,"273"
"6634",249967.514399999985471,8506891.070000000298023,"12",357.553985600000090,7.024560133572455,"9","0",11888.783853644355986,"6634","6658",1015.423782091988755,"274"
"6635",249933.963199999998324,8507876.041000001132488,"11",355.829009999999982,7.017901025973027,"9","0",11882.662784394813571,"6635","6659",1015.427584298705938,"275"
"6637",249866.878300000011222,8509845.973999999463558,"13",369.582000699999980,7.040766200128624,"9","0",22194.338888398113340,"6637","6638",985.532670070033078,"276"
"6638",249833.344699999986915,8510830.936000000685453,"9",355.113006600000006,6.471216169177692,"9","0",22194.338888398113340,"6637","6638",985.532670070033078,"277"
"6638",249833.344699999986915,8510830.936000000685453,"9",355.113006600000006,6.471216169177692,"9","0",10630.474457999171136,"6638","6639",985.529474471265075,"278"
"6639",249799.816900000005262,8511815.894999999552965,"0",365.623992900000019,1.000000000000000,"9","0",10630.474457999171136,"6638","6639",985.529474471265075,"279"
"6639",249799.816900000005262,8511815.894999999552965,"0",365.623992900000019,1.000000000000000,"9","0",16600.878109458888503,"6639","6662",1416.068036974914548,"280"
"6644",249544.010700000013458,8516652.282999999821186,"2",345.303008999999975,7.052538462382731,"9","0",21779.315178353459487,"6616","6644",928.321870329903959,"281"
"6644",249544.010700000013458,8516652.282999999821186,"2",345.303008999999975,7.052538462382731,"9","0",20733.378033905919438,"6644","6645",881.605228097010354,"282"
"6644",249544.010700000013458,8516652.282999999821186,"2",345.303008999999975,7.052538462382731,"9","0",19088.390121721382457,"6644","6668",810.188961614218101,"283"
"6645",249212.717600000003586,8517469.273000000044703,"5",350.714996299999996,7.059261393942513,"9","0",15879.388923323653216,"6617","6645",676.634767537343464,"284"
"6645",249212.717600000003586,8517469.273000000044703,"5",350.714996299999996,7.059261393942513,"9","0",20733.378033905919438,"6644","6645",881.605228097010354,"285"
"6658",250982.397999999986496,8506924.187000000849366,"5",361.816986100000008,7.017738244310398,"9","0",11888.783853644355986,"6634","6658",1015.423782091988755,"286"
"6659",250948.850799999985611,8507909.152000000700355,"0",385.902008100000103,7.029620045773195,"9","0",11882.662784394813571,"6635","6659",1015.427584298705938,"287"
"6661",250881.773900000000140,8509879.072999998927116,"35",372.483001699999988,7.075127623979193,"9","0",23176.439020449957752,"6661","6662",985.526540849388084,"288"
"6662",250848.244199999986449,8510864.028999999165535,"9",351.954009999999982,7.033308122828555,"9","0",16600.878109458888503,"6639","6662",1416.068036974914548,"289"
"6662",250848.244199999986449,8510864.028999999165535,"9",351.954009999999982,7.033308122828555,"9","0",23176.439020449957752,"6661","6662",985.526540849388084,"290"
"6663",250814.720299999986310,8511848.982000000774860,"14",361.157989499999985,5.423010458127198,"9","0",8908.328477374701833,"6663","6664",985.520149731166725,"291"
"6664",250781.202199999999721,8512833.932000000029802,"12",365.829009999999982,3.126381461957960,"9","0",8908.328477374701833,"6663","6664",985.520149731166725,"292"
"6664",250781.202199999999721,8512833.932000000029802,"12",365.829009999999982,3.126381461957960,"9","0",11424.174527479810422,"6664","6684",1015.439971262451763,"293"
"6665",250747.690000000002328,8513818.879000000655651,"0",378.707000699999980,7.071394119053219,"9","0",11889.892896548459248,"6665","6685",1015.443573838052203,"294"
"6666",250714.183699999994133,8514803.822999998927116,"4",384.535003700000004,7.082065451886562,"9","0",11712.533857842192447,"6666","6686",1000.371711404486291,"295"
"6666",250714.183699999994133,8514803.822999998927116,"4",384.535003700000004,7.082065451886562,"9","0",12499.717104460527480,"6666","6687",1049.085139063806309,"296"
